country,death_cause,metric_name,year,val
United Kingdom,Air pollution,Percent,2006,0.03903633
United Kingdom,Lead exposure,Percent,2006,0.005125801
United Kingdom,Smoking,Percent,2006,0.228611402
United Kingdom,Alcohol use,Percent,2006,0.040756783
United Kingdom,Drug use,Percent,2006,0.006908334
United Kingdom,High systolic blood pressure,Percent,2006,0.176322236
United Kingdom,Dietary risks,Percent,2006,0.14720311
United Kingdom,Occupational risks,Percent,2006,0.035478102
United Kingdom,Unsafe water source,Rate,2006,0.124504525
United Kingdom,Air pollution,Rate,2006,35.96217695
United Kingdom,Lead exposure,Rate,2006,4.722061518
United Kingdom,Smoking,Rate,2006,210.6062547
United Kingdom,Alcohol use,Rate,2006,37.54645374
United Kingdom,Drug use,Rate,2006,6.364269868
United Kingdom,High systolic blood pressure,Rate,2006,162.4350482
United Kingdom,Dietary risks,Rate,2006,135.6095638
United Kingdom,Occupational risks,Rate,2006,32.68393293
United States of America,Unsafe water source,Number,2006,479.5937719
United States of America,Air pollution,Number,2006,88049.92083
United States of America,Lead exposure,Number,2006,21854.30584
United States of America,Smoking,Number,2006,489860.0762
United States of America,Alcohol use,Number,2006,98276.50713
United States of America,Drug use,Number,2006,55030.10103
United States of America,High systolic blood pressure,Number,2006,449055.0132
United States of America,Dietary risks,Number,2006,382118.719
United States of America,Occupational risks,Number,2006,62764.53578
United States of America,Unsafe water source,Percent,2006,0.000196482
United States of America,Air pollution,Percent,2006,0.036072021
United States of America,Lead exposure,Percent,2006,0.008953179
United States of America,Smoking,Percent,2006,0.200684782
United States of America,Alcohol use,Percent,2006,0.040261823
United States of America,Drug use,Percent,2006,0.022544611
United States of America,High systolic blood pressure,Percent,2006,0.183968021
United States of America,Dietary risks,Percent,2006,0.156545489
United States of America,Occupational risks,Percent,2006,0.025713218
United States of America,Unsafe water source,Rate,2006,0.161094706
United States of America,Air pollution,Rate,2006,29.57581381
United States of America,Lead exposure,Rate,2006,7.340822961
United States of America,Smoking,Rate,2006,164.5431395
United States of America,Alcohol use,Rate,2006,33.0109062
United States of America,Drug use,Rate,2006,18.48451432
United States of America,High systolic blood pressure,Rate,2006,150.8367905
United States of America,Dietary risks,Rate,2006,128.3530068
United States of America,Occupational risks,Rate,2006,21.08249737
China,Unsafe water source,Number,2004,14626.84764
China,Air pollution,Number,2004,1923489.111
China,Lead exposure,Number,2004,226346.9506
China,Smoking,Number,2004,2164623.704
China,Alcohol use,Number,2004,427750.593
China,Drug use,Number,2004,77411.44742
China,High systolic blood pressure,Number,2004,1763183.767
China,Dietary risks,Number,2004,1531007.71
China,Occupational risks,Number,2004,403808.3484
China,Unsafe water source,Percent,2004,0.001591728
China,Air pollution,Percent,2004,0.209172319
China,Lead exposure,Percent,2004,0.02461184
China,Smoking,Percent,2004,0.235365301
China,Alcohol use,Percent,2004,0.04650748
China,Drug use,Percent,2004,0.008418429
China,High systolic blood pressure,Percent,2004,0.19173402
China,Dietary risks,Percent,2004,0.16648671
China,Occupational risks,Percent,2004,0.043917346
China,Unsafe water source,Rate,2004,1.099780583
China,Air pollution,Rate,2004,144.6255563
China,Lead exposure,Rate,2004,17.01884011
China,Smoking,Rate,2004,162.756267
China,Alcohol use,Rate,2004,32.1622135
China,Drug use,Rate,2004,5.820502741
China,High systolic blood pressure,Rate,2004,132.57233
China,Dietary risks,Rate,2004,115.1152042
China,Occupational risks,Rate,2004,30.36201592
Malaysia,Unsafe water source,Number,2004,473.9615026
Malaysia,Air pollution,Number,2004,8261.521123
Malaysia,Lead exposure,Number,2004,868.2091454
Malaysia,Smoking,Number,2004,16793.81319
Malaysia,Alcohol use,Number,2004,2338.289566
Malaysia,Drug use,Number,2004,1836.597203
Malaysia,High systolic blood pressure,Number,2004,24149.25934
Malaysia,Dietary risks,Number,2004,18990.01257
Malaysia,Occupational risks,Number,2004,2424.996203
Malaysia,Unsafe water source,Percent,2004,0.004245336
Malaysia,Air pollution,Percent,2004,0.073994246
Malaysia,Lead exposure,Percent,2004,0.007776702
Malaysia,Smoking,Percent,2004,0.15041944
Malaysia,Alcohol use,Percent,2004,0.020944306
Malaysia,Drug use,Percent,2004,0.016450354
Malaysia,High systolic blood pressure,Percent,2004,0.21630064
Malaysia,Dietary risks,Percent,2004,0.170092659
Malaysia,Occupational risks,Percent,2004,0.02172047
Malaysia,Unsafe water source,Rate,2004,1.836259154
Malaysia,Air pollution,Rate,2004,32.0074388
Malaysia,Lead exposure,Rate,2004,3.363684566
Malaysia,Smoking,Rate,2004,65.06391981
Malaysia,Alcohol use,Rate,2004,9.059186448
Malaysia,Drug use,Rate,2004,7.1154902
Malaysia,High systolic blood pressure,Rate,2004,93.56097128
Malaysia,Dietary risks,Rate,2004,73.57260924
Malaysia,Occupational risks,Rate,2004,9.395112162
United Kingdom,Unsafe water source,Number,2004,58.80689265
United Kingdom,Air pollution,Number,2004,24404.70423
United Kingdom,Lead exposure,Number,2004,3209.776712
United Kingdom,Smoking,Number,2004,136758.0666
United Kingdom,Alcohol use,Number,2004,22145.17821
United Kingdom,Drug use,Number,2004,3600.838716
United Kingdom,High systolic blood pressure,Number,2004,112807.7915
United Kingdom,Dietary risks,Number,2004,90654.96275
United Kingdom,Occupational risks,Number,2004,20076.53561
United Kingdom,Unsafe water source,Percent,2004,0.000101388
United Kingdom,Air pollution,Percent,2004,0.042077125
United Kingdom,Lead exposure,Percent,2004,0.005533747
United Kingdom,Smoking,Percent,2004,0.235785431
United Kingdom,Alcohol use,Percent,2004,0.038180726
United Kingdom,Drug use,Percent,2004,0.006208249
United Kingdom,High systolic blood pressure,Percent,2004,0.194493029
United Kingdom,Dietary risks,Percent,2004,0.156298258
United Kingdom,Occupational risks,Percent,2004,0.034614014
United Kingdom,Unsafe water source,Rate,2004,0.096724299
United Kingdom,Air pollution,Rate,2004,40.14032694
United Kingdom,Lead exposure,Rate,2004,5.279370953
United Kingdom,Smoking,Rate,2004,224.9366947
United Kingdom,Alcohol use,Rate,2004,36.42390767
United Kingdom,Drug use,Rate,2004,5.922581234
United Kingdom,High systolic blood pressure,Rate,2004,185.5438028
United Kingdom,Dietary risks,Rate,2004,149.1073118
United Kingdom,Occupational risks,Rate,2004,33.02144929
Switzerland,Unsafe water source,Number,2003,1.801147973
Switzerland,Air pollution,Number,2003,2478.449273
Switzerland,Lead exposure,Number,2003,402.8106092
Switzerland,Smoking,Number,2003,10310.45197
Switzerland,Alcohol use,Number,2003,3840.105534
Switzerland,Drug use,Number,2003,546.5552689
Switzerland,High systolic blood pressure,Number,2003,12072.90157
Switzerland,Dietary risks,Number,2003,10384.74727
Switzerland,Occupational risks,Number,2003,1735.268233
Switzerland,Unsafe water source,Percent,2003,2.89E-05
Switzerland,Air pollution,Percent,2003,0.039826971
Switzerland,Lead exposure,Percent,2003,0.00647324
Switzerland,Smoking,Percent,2003,0.165682925
Switzerland,Alcohol use,Percent,2003,0.061709757
Switzerland,Drug use,Percent,2003,0.008782936
Switzerland,High systolic blood pressure,Percent,2003,0.19400608
Switzerland,Dietary risks,Percent,2003,0.166877821
Switzerland,Occupational risks,Percent,2003,0.027884676
Switzerland,Unsafe water source,Rate,2003,0.024179331
Switzerland,Air pollution,Rate,2003,33.27169472
Switzerland,Lead exposure,Rate,2003,5.407490792
Switzerland,Smoking,Rate,2003,138.4116327
Switzerland,Alcohol use,Rate,2003,51.55111321
Switzerland,Drug use,Rate,2003,7.337176619
Switzerland,High systolic blood pressure,Rate,2003,162.0714614
Switzerland,Dietary risks,Rate,2003,139.4090026
Switzerland,Occupational risks,Rate,2003,23.29493509
Japan,Unsafe water source,Number,2004,283.0445407
Japan,Air pollution,Number,2004,32220.8071
Japan,Lead exposure,Number,2004,3607.263521
Japan,Smoking,Number,2004,197415.8718
Japan,Alcohol use,Number,2004,49936.71198
Japan,Drug use,Number,2004,9729.049016
Japan,High systolic blood pressure,Number,2004,171126.0612
Japan,Dietary risks,Number,2004,120377.3921
Japan,Occupational risks,Number,2004,22178.70181
India,Unsafe water source,Number,2003,750029.2014
India,Air pollution,Number,2003,1391459.309
India,Lead exposure,Number,2003,162552.0285
India,Smoking,Number,2003,764651.6738
India,Alcohol use,Number,2003,215892.7278
India,Drug use,Number,2003,63340.21103
India,High systolic blood pressure,Number,2003,928591.7586
India,Dietary risks,Number,2003,723749.8808
India,Occupational risks,Number,2003,201602.4935
India,Unsafe water source,Percent,2003,0.088930316
India,Air pollution,Percent,2003,0.164994328
India,Lead exposure,Percent,2003,0.01927602
India,Smoking,Percent,2003,0.090681579
India,Alcohol use,Percent,2003,0.02559853
India,Drug use,Percent,2003,0.007512179
India,High systolic blood pressure,Percent,2003,0.110120903
India,Dietary risks,Percent,2003,0.08582707
India,Occupational risks,Percent,2003,0.023908108
India,Unsafe water source,Rate,2003,68.79709996
India,Air pollution,Rate,2003,127.6328508
India,Lead exposure,Rate,2003,14.91023034
India,Smoking,Rate,2003,70.13835933
India,Alcohol use,Rate,2003,19.80295374
India,Drug use,Rate,2003,5.809937563
India,High systolic blood pressure,Rate,2003,85.17591038
India,Dietary risks,Rate,2003,66.38660575
India,Occupational risks,Rate,2003,18.4921692
Global,Unsafe water source,Number,2004,1805630.782
Global,Air pollution,Number,2004,6541468.979
Global,Lead exposure,Number,2004,713790.8017
Global,Smoking,Number,2004,6900362.963
Global,Alcohol use,Number,2004,2138328.08
Global,Drug use,Number,2004,405218.7269
Global,High systolic blood pressure,Number,2004,8399163.093
Global,Dietary risks,Number,2004,6446323.178
Global,Occupational risks,Number,2004,1173740.53
Global,Unsafe water source,Percent,2004,0.034803063
Global,Air pollution,Percent,2004,0.126087218
Global,Lead exposure,Percent,2004,0.013758823
Global,Smoking,Percent,2004,0.13302219
Global,Alcohol use,Percent,2004,0.041221002
Global,Drug use,Percent,2004,0.007811209
Global,High systolic blood pressure,Percent,2004,0.161909509
Global,Dietary risks,Percent,2004,0.124268936
Global,Occupational risks,Percent,2004,0.022627063
Global,Unsafe water source,Rate,2004,27.8659325
Global,Air pollution,Rate,2004,100.9531598
Global,Lead exposure,Rate,2004,11.01578822
Global,Smoking,Rate,2004,106.4918977
Global,Alcohol use,Rate,2004,33.0003822
Global,Drug use,Rate,2004,6.253658169
Global,High systolic blood pressure,Rate,2004,129.6225752
Global,Dietary risks,Rate,2004,99.48479406
Global,Occupational risks,Rate,2004,18.11409879
Japan,Unsafe water source,Percent,2004,0.00027199
Japan,Air pollution,Percent,2004,0.030961519
Japan,Lead exposure,Percent,2004,0.003466316
Japan,Smoking,Percent,2004,0.189699752
Japan,Alcohol use,Percent,2004,0.047984979
Japan,Drug use,Percent,2004,0.009348902
Japan,High systolic blood pressure,Percent,2004,0.164437575
Japan,Dietary risks,Percent,2004,0.115672073
Japan,Occupational risks,Percent,2004,0.021311942
Japan,Unsafe water source,Rate,2004,0.21812722
Japan,Air pollution,Rate,2004,24.83084482
Japan,Lead exposure,Rate,2004,2.779924179
Japan,Smoking,Rate,2004,152.1378054
Japan,Alcohol use,Rate,2004,38.48354085
Japan,Drug use,Rate,2004,7.49765534
Japan,High systolic blood pressure,Rate,2004,131.8776608
Japan,Dietary risks,Rate,2004,92.76838827
Japan,Occupational risks,Rate,2004,17.09193384
Switzerland,Unsafe water source,Number,2004,1.918806947
Switzerland,Air pollution,Number,2004,2340.084422
Switzerland,Lead exposure,Number,2004,392.5271702
Switzerland,Smoking,Number,2004,10102.84855
Switzerland,Alcohol use,Number,2004,3779.873051
Switzerland,Drug use,Number,2004,534.3462434
Switzerland,High systolic blood pressure,Number,2004,11798.25206
Switzerland,Dietary risks,Number,2004,9999.165065
Switzerland,Occupational risks,Number,2004,1734.703006
Switzerland,Unsafe water source,Percent,2004,3.13E-05
Switzerland,Air pollution,Percent,2004,0.038165564
Switzerland,Lead exposure,Percent,2004,0.006402693
Switzerland,Smoking,Percent,2004,0.164771783
Switzerland,Alcohol use,Percent,2004,0.061648859
Switzerland,Drug use,Percent,2004,0.008714905
Switzerland,High systolic blood pressure,Percent,2004,0.192422855
Switzerland,Dietary risks,Percent,2004,0.163081825
Switzerland,Occupational risks,Percent,2004,0.028292036
Switzerland,Unsafe water source,Rate,2004,0.025556724
Switzerland,Air pollution,Rate,2004,31.16774842
Switzerland,Lead exposure,Rate,2004,5.228096888
Switzerland,Smoking,Rate,2004,134.5605479
Switzerland,Alcohol use,Rate,2004,50.34439407
Switzerland,Drug use,Rate,2004,7.116995064
Switzerland,High systolic blood pressure,Rate,2004,157.141746
Switzerland,Dietary risks,Rate,2004,133.1795803
Switzerland,Occupational risks,Rate,2004,23.1046309
China,Unsafe water source,Number,2005,12363.35825
China,Air pollution,Number,2005,1906271.156
China,Lead exposure,Number,2005,229133.2028
China,Smoking,Number,2005,2169175.853
China,Alcohol use,Number,2005,428319.7044
China,Drug use,Number,2005,74646.82042
China,High systolic blood pressure,Number,2005,1801324.772
China,Dietary risks,Number,2005,1556966.201
China,Occupational risks,Number,2005,394875.7157
China,Unsafe water source,Percent,2005,0.001341845
China,Air pollution,Percent,2005,0.20684308
China,Lead exposure,Percent,2005,0.024860659
China,Smoking,Percent,2005,0.235330144
China,Alcohol use,Percent,2005,0.046461438
China,Drug use,Percent,2005,0.008098327
China,High systolic blood pressure,Percent,2005,0.195451218
China,Dietary risks,Percent,2005,0.168941504
China,Occupational risks,Percent,2005,0.042843324
China,Unsafe water source,Rate,2005,0.925380834
China,Air pollution,Rate,2005,142.6818472
China,Lead exposure,Rate,2005,17.15031386
China,Smoking,Rate,2005,162.3599123
China,Alcohol use,Rate,2005,32.05915718
China,Drug use,Rate,2005,5.587214701
China,High systolic blood pressure,Rate,2005,134.8267507
China,Dietary risks,Rate,2005,116.5368384
China,Occupational risks,Rate,2005,29.55591934
United States of America,Unsafe water source,Number,2004,439.7009856
United States of America,Air pollution,Number,2004,92315.52281
United States of America,Lead exposure,Number,2004,22609.30993
United States of America,Smoking,Number,2004,495704.7773
United States of America,Alcohol use,Number,2004,91603.2618
United States of America,Drug use,Number,2004,49534.10706
United States of America,High systolic blood pressure,Number,2004,467422.5245
United States of America,Dietary risks,Number,2004,390559.5133
United States of America,Occupational risks,Number,2004,62282.51327
United States of America,Unsafe water source,Percent,2004,0.00018243
United States of America,Air pollution,Percent,2004,0.038301799
United States of America,Lead exposure,Percent,2004,0.00938057
United States of America,Smoking,Percent,2004,0.205667505
United States of America,Alcohol use,Percent,2004,0.038006148
United States of America,Drug use,Percent,2004,0.020551664
United States of America,High systolic blood pressure,Percent,2004,0.193933036
United States of America,Dietary risks,Percent,2004,0.162042695
United States of America,Occupational risks,Percent,2004,0.02584097
United States of America,Unsafe water source,Rate,2004,0.150654876
United States of America,Air pollution,Rate,2004,31.6300944
United States of America,Lead exposure,Rate,2004,7.74663443
United States of America,Smoking,Rate,2004,169.8434719
United States of America,Alcohol use,Rate,2004,31.3860522
United States of America,Drug use,Rate,2004,16.97188549
United States of America,High systolic blood pressure,Rate,2004,160.1531154
United States of America,Dietary risks,Rate,2004,133.8175195
United States of America,Occupational risks,Rate,2004,21.33987562
India,Unsafe water source,Number,2004,720410.675
India,Air pollution,Number,2004,1341668.085
India,Lead exposure,Number,2004,156815.7951
India,Smoking,Number,2004,728560.172
India,Alcohol use,Number,2004,214902.174
India,Drug use,Number,2004,65301.9198
India,High systolic blood pressure,Number,2004,903865.0833
India,Dietary risks,Number,2004,701318.6327
India,Occupational risks,Number,2004,195756.2536
India,Unsafe water source,Percent,2004,0.087242531
India,Air pollution,Percent,2004,0.162483504
India,Lead exposure,Percent,2004,0.018989667
India,Smoking,Percent,2004,0.088235282
India,Alcohol use,Percent,2004,0.02602235
India,Drug use,Percent,2004,0.007908934
India,High systolic blood pressure,Percent,2004,0.109465633
India,Dietary risks,Percent,2004,0.084941944
India,Occupational risks,Percent,2004,0.023706838
India,Unsafe water source,Rate,2004,64.87812189
India,Air pollution,Rate,2004,120.8267847
India,Lead exposure,Rate,2004,14.12238134
India,Smoking,Rate,2004,65.61204225
India,Alcohol use,Rate,2004,19.35347424
India,Drug use,Rate,2004,5.88090385
India,High systolic blood pressure,Rate,2004,81.39950043
India,Dietary risks,Rate,2004,63.15874725
India,Occupational risks,Rate,2004,17.62924749
Japan,Unsafe water source,Number,2005,318.5076755
Japan,Air pollution,Number,2005,32747.65149
Japan,Lead exposure,Number,2005,3694.549741
Japan,Smoking,Number,2005,202052.0664
Japan,Alcohol use,Number,2005,50370.58171
Japan,Drug use,Number,2005,9891.25911
Japan,High systolic blood pressure,Number,2005,174461.223
Japan,Dietary risks,Number,2005,123087.4516
Japan,Occupational risks,Number,2005,23240.30787
Switzerland,Unsafe water source,Number,2005,2.071724443
Switzerland,Air pollution,Number,2005,2250.988644
Switzerland,Lead exposure,Number,2005,389.9685532
Switzerland,Smoking,Number,2005,10044.27071
Switzerland,Alcohol use,Number,2005,3768.885402
Switzerland,Drug use,Number,2005,535.7552991
Switzerland,High systolic blood pressure,Number,2005,11742.8231
Switzerland,Dietary risks,Number,2005,9818.678656
Switzerland,Occupational risks,Number,2005,1773.723197
Switzerland,Unsafe water source,Percent,2005,3.38E-05
Switzerland,Air pollution,Percent,2005,0.036745077
Switzerland,Lead exposure,Percent,2005,0.006367017
Switzerland,Smoking,Percent,2005,0.163963384
Switzerland,Alcohol use,Percent,2005,0.061523892
Switzerland,Drug use,Percent,2005,0.008745834
Switzerland,High systolic blood pressure,Percent,2005,0.191693618
Switzerland,Dietary risks,Percent,2005,0.160283611
Switzerland,Occupational risks,Percent,2005,0.028954377
Switzerland,Unsafe water source,Rate,2005,0.027361143
Switzerland,Air pollution,Rate,2005,29.72867454
Switzerland,Lead exposure,Rate,2005,5.15029173
Switzerland,Smoking,Rate,2005,132.6540921
Switzerland,Alcohol use,Rate,2005,49.77544769
Switzerland,Drug use,Rate,2005,7.075688702
Switzerland,High systolic blood pressure,Rate,2005,155.0867736
Switzerland,Dietary risks,Rate,2005,129.6747111
Switzerland,Occupational risks,Rate,2005,23.42545787
Global,Unsafe water source,Number,2009,1635489.531
Global,Air pollution,Number,2009,6554956.991
Global,Lead exposure,Number,2009,776107.8376
Global,Smoking,Number,2009,6975910.838
Global,Alcohol use,Number,2009,2223072.825
Global,Drug use,Number,2009,419344.2601
Global,High systolic blood pressure,Number,2009,8990223.071
Global,Dietary risks,Number,2009,6732162.731
Global,Occupational risks,Number,2009,1170805.161
Global,Unsafe water source,Percent,2009,0.031319925
Global,Air pollution,Percent,2009,0.125543497
Global,Lead exposure,Percent,2009,0.014867709
Global,Smoking,Percent,2009,0.133623469
Global,Alcohol use,Percent,2009,0.042580232
Global,Drug use,Percent,2009,0.008032501
Global,High systolic blood pressure,Percent,2009,0.172205156
Global,Dietary risks,Percent,2009,0.128960176
Global,Occupational risks,Percent,2009,0.022426938
Global,Unsafe water source,Rate,2009,23.69079807
Global,Air pollution,Rate,2009,94.95148671
Global,Lead exposure,Rate,2009,11.2422695
Global,Smoking,Rate,2009,101.0491916
Global,Alcohol use,Rate,2009,32.20220514
Global,Drug use,Rate,2009,6.074389351
Global,High systolic blood pressure,Rate,2009,130.2274062
Global,Dietary risks,Rate,2009,97.51839118
Global,Occupational risks,Rate,2009,16.95963693
United States of America,Unsafe water source,Number,2005,457.2980949
United States of America,Air pollution,Number,2005,90805.56156
United States of America,Lead exposure,Number,2005,22373.52254
United States of America,Smoking,Number,2005,495192.3152
United States of America,Alcohol use,Number,2005,95605.70714
United States of America,Drug use,Number,2005,52622.05442
United States of America,High systolic blood pressure,Number,2005,460456.8894
United States of America,Dietary risks,Number,2005,389010.5412
United States of America,Occupational risks,Number,2005,62973.94339
United States of America,Unsafe water source,Percent,2005,0.00018726
United States of America,Air pollution,Percent,2005,0.037183336
United States of America,Lead exposure,Percent,2005,0.009161577
United States of America,Smoking,Percent,2005,0.202772757
United States of America,Alcohol use,Percent,2005,0.039148985
United States of America,Drug use,Percent,2005,0.021547802
United States of America,High systolic blood pressure,Percent,2005,0.188548917
United States of America,Dietary risks,Percent,2005,0.159293034
United States of America,Occupational risks,Percent,2005,0.025786723
United States of America,Unsafe water source,Rate,2005,0.155144283
United States of America,Air pollution,Rate,2005,30.80695917
United States of America,Lead exposure,Rate,2005,7.590506392
United States of America,Smoking,Rate,2005,168.0003865
United States of America,Alcohol use,Rate,2005,32.43547054
United States of America,Drug use,Rate,2005,17.85271138
United States of America,High systolic blood pressure,Rate,2005,156.2159448
United States of America,Dietary risks,Rate,2005,131.9768487
United States of America,Occupational risks,Rate,2005,21.36472337
Japan,Unsafe water source,Percent,2009,0.000360152
Japan,Air pollution,Percent,2009,0.027603541
Japan,Lead exposure,Percent,2009,0.003171661
Japan,Smoking,Percent,2009,0.176649603
Japan,Alcohol use,Percent,2009,0.040914998
Japan,Drug use,Percent,2009,0.008519415
Japan,High systolic blood pressure,Percent,2009,0.146902317
Japan,Dietary risks,Percent,2009,0.106429134
Japan,Occupational risks,Percent,2009,0.022013801
Japan,Unsafe water source,Rate,2009,0.321195503
Japan,Air pollution,Rate,2009,24.61861562
Japan,Lead exposure,Rate,2009,2.828648844
Japan,Smoking,Rate,2009,157.5490613
Japan,Alcohol use,Rate,2009,36.49141576
Japan,Drug use,Rate,2009,7.598286016
Japan,High systolic blood pressure,Rate,2009,131.0177767
Japan,Dietary risks,Rate,2009,94.92062864
Japan,Occupational risks,Rate,2009,19.63344468
Malaysia,Unsafe water source,Number,2005,496.1543168
Malaysia,Air pollution,Number,2005,8365.192131
Malaysia,Lead exposure,Number,2005,870.4765132
Malaysia,Smoking,Number,2005,16860.45369
Malaysia,Alcohol use,Number,2005,2275.441409
Malaysia,Drug use,Number,2005,1786.027126
Malaysia,High systolic blood pressure,Number,2005,24594.72758
Malaysia,Dietary risks,Number,2005,19083.33674
Malaysia,Occupational risks,Number,2005,2400.408949
Malaysia,Unsafe water source,Percent,2005,0.004396844
Malaysia,Air pollution,Percent,2005,0.074126207
Malaysia,Lead exposure,Percent,2005,0.007714161
Malaysia,Smoking,Percent,2005,0.149414624
Malaysia,Alcohol use,Percent,2005,0.020164669
Malaysia,Drug use,Percent,2005,0.015827603
Malaysia,High systolic blood pressure,Percent,2005,0.217953021
Malaysia,Dietary risks,Percent,2005,0.169115108
Malaysia,Occupational risks,Percent,2005,0.02127207
Malaysia,Unsafe water source,Rate,2005,1.891135961
Malaysia,Air pollution,Rate,2005,31.88466798
Malaysia,Lead exposure,Rate,2005,3.317898043
Malaysia,Smoking,Rate,2005,64.26510704
Malaysia,Alcohol use,Rate,2005,8.673045721
Malaysia,Drug use,Rate,2005,6.807599993
Malaysia,High systolic blood pressure,Rate,2005,93.74497448
Malaysia,Dietary risks,Rate,2005,72.73782197
Malaysia,Occupational risks,Rate,2005,9.149370529
United Kingdom,Unsafe water source,Number,2005,68.34814531
United Kingdom,Air pollution,Number,2005,23184.2803
United Kingdom,Lead exposure,Number,2005,3047.971926
United Kingdom,Smoking,Number,2005,132960.0046
United Kingdom,Alcohol use,Number,2005,22664.79001
United Kingdom,Drug use,Number,2005,3719.37476
United Kingdom,High systolic blood pressure,Number,2005,105977.0079
United Kingdom,Dietary risks,Number,2005,86761.83946
United Kingdom,Occupational risks,Number,2005,20019.13976
United Kingdom,Unsafe water source,Percent,2005,0.00011938
United Kingdom,Air pollution,Percent,2005,0.040493899
United Kingdom,Lead exposure,Percent,2005,0.005323556
United Kingdom,Smoking,Percent,2005,0.232226099
United Kingdom,Alcohol use,Percent,2005,0.039585977
United Kingdom,Drug use,Percent,2005,0.006496204
United Kingdom,High systolic blood pressure,Percent,2005,0.185098149
United Kingdom,Dietary risks,Percent,2005,0.151536899
United Kingdom,Occupational risks,Percent,2005,0.034965067
United Kingdom,Unsafe water source,Rate,2005,0.1116802
United Kingdom,Air pollution,Rate,2005,37.88288683
United Kingdom,Lead exposure,Rate,2005,4.98035626
United Kingdom,Smoking,Rate,2005,217.2553447
United Kingdom,Alcohol use,Rate,2005,37.03404478
United Kingdom,Drug use,Rate,2005,6.077421912
United Kingdom,High systolic blood pressure,Rate,2005,173.1653924
United Kingdom,Dietary risks,Rate,2005,141.7679955
United Kingdom,Occupational risks,Rate,2005,32.71107821
India,Unsafe water source,Number,2009,670100.6904
India,Air pollution,Number,2009,1461800.706
India,Lead exposure,Number,2009,187129.1873
India,Smoking,Number,2009,834256.8479
India,Alcohol use,Number,2009,267578.5852
India,Drug use,Number,2009,73643.53132
India,High systolic blood pressure,Number,2009,1118580.278
India,Dietary risks,Number,2009,872421.8115
India,Occupational risks,Number,2009,212181.3349
India,Unsafe water source,Percent,2009,0.077399391
India,Air pollution,Percent,2009,0.168885531
India,Lead exposure,Percent,2009,0.021623559
India,Smoking,Percent,2009,0.096379019
India,Alcohol use,Percent,2009,0.03090856
India,Drug use,Percent,2009,0.008509094
India,High systolic blood pressure,Percent,2009,0.129243733
India,Dietary risks,Percent,2009,0.100800227
India,Occupational risks,Percent,2009,0.024513754
India,Unsafe water source,Rate,2009,55.31155378
India,Air pollution,Rate,2009,120.6601777
India,Lead exposure,Rate,2009,15.44604603
India,Smoking,Rate,2009,68.86135648
India,Alcohol use,Rate,2009,22.08651255
India,Drug use,Rate,2009,6.078695638
India,High systolic blood pressure,Rate,2009,92.33002457
India,Dietary risks,Rate,2009,72.01157474
India,Occupational risks,Rate,2009,17.51390423
Global,Unsafe water source,Number,2006,1752216.053
Global,Air pollution,Number,2006,6528813.014
Global,Lead exposure,Number,2006,735440.8277
Global,Smoking,Number,2006,6884440.303
Global,Alcohol use,Number,2006,2171665.719
Global,Drug use,Number,2006,417386.3311
Global,High systolic blood pressure,Number,2006,8575737.147
Global,Dietary risks,Number,2006,6527832.977
Global,Occupational risks,Number,2006,1164443.2
Global,Unsafe water source,Percent,2006,0.03378178
Global,Air pollution,Percent,2006,0.125881758
Global,Lead exposure,Percent,2006,0.014181878
Global,Smoking,Percent,2006,0.132753823
Global,Alcohol use,Percent,2006,0.041875376
Global,Drug use,Percent,2006,0.008048308
Global,High systolic blood pressure,Percent,2006,0.165366777
Global,Dietary risks,Percent,2006,0.125881061
Global,Occupational risks,Percent,2006,0.022454389
Global,Unsafe water source,Rate,2006,26.36497946
Global,Air pollution,Rate,2006,98.23675611
Global,Lead exposure,Rate,2006,11.0659198
Global,Smoking,Rate,2006,103.587755
Global,Alcohol use,Rate,2006,32.67629126
Global,Drug use,Rate,2006,6.280265513
Global,High systolic blood pressure,Rate,2006,129.0361045
Global,Dietary risks,Rate,2006,98.22200983
Global,Occupational risks,Rate,2006,17.5209678
Japan,Unsafe water source,Percent,2006,0.000323734
Japan,Air pollution,Percent,2006,0.029614858
Japan,Lead exposure,Percent,2006,0.003367098
Japan,Smoking,Percent,2006,0.184244537
Japan,Alcohol use,Percent,2006,0.045229429
Japan,Drug use,Percent,2006,0.009037332
Japan,High systolic blood pressure,Percent,2006,0.158362201
Japan,Dietary risks,Percent,2006,0.112227792
Japan,Occupational risks,Percent,2006,0.021625035
Japan,Unsafe water source,Rate,2006,0.272688927
Japan,Air pollution,Rate,2006,24.94532121
Japan,Lead exposure,Rate,2006,2.836137376
Japan,Smoking,Rate,2006,155.1900954
Japan,Alcohol use,Rate,2006,38.09708812
Japan,Drug use,Rate,2006,7.612179995
Japan,High systolic blood pressure,Rate,2006,133.3885122
Japan,Dietary risks,Rate,2006,94.53012009
Japan,Occupational risks,Rate,2006,18.21470828
China,Unsafe water source,Number,2010,5503.331427
China,Air pollution,Number,2010,1870627.103
China,Lead exposure,Number,2010,251965.197
China,Smoking,Number,2010,2173613.541
China,Alcohol use,Number,2010,459307.2088
China,Drug use,Number,2010,67547.44425
China,High systolic blood pressure,Number,2010,2121105.584
China,Dietary risks,Number,2010,1723996.376
China,Occupational risks,Number,2010,361378.1568
China,Unsafe water source,Percent,2010,0.000579447
